archiefbeschrijvingURI,handleURI,imageOriginal,beschrijving,toelichting,titelFotoserie
https://archief.nl/id/beschrijving/aef92f20-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef92f20-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/60ded30f-8bc1-4333-8645-6f7b869dad0b,Padang: Bij kampong Ampang vernielden de republikeinen de telefoonverbindingen en gebruikten de draden als wegversperring.,,"[DLC] Vernielingen TRI, actie Padang"
https://archief.nl/id/beschrijving/aef92fe8-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef92fe8-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/9170836b-50e5-486c-abfc-c5563de6ff67,[Geen bijschrift],Evacuatie van burgers? Kinderen en militairen achterin een vrachtwagen met een fiet. Voorin zit de man met tropenhelm,[DLC] Sport en veldpost
https://archief.nl/id/beschrijving/aef930b0-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef930b0-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/b1e1ff65-5902-4742-bd4e-3c8a54becadf,[Geen bijschrift],Evacuatie van burgers? Een meisje wordt in een vrachtwagen geholpen door een geuniformeerde jongeman,[DLC] Sport en veldpost
https://archief.nl/id/beschrijving/aef9316e-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef9316e-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/191a3a61-e506-4483-86f4-800903073c80,[Geen bijschrift],Evacuatie van burgers? Open truck met militairen en een gids?,[DLC] Sport en veldpost
https://archief.nl/id/beschrijving/aef93222-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef93222-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/0929844e-e584-4659-b873-67b4bac2c755,[Geen bijschrift],Evacuatie van burgers? Huis in een kampong,[DLC] Sport en veldpost
https://archief.nl/id/beschrijving/aef932e0-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef932e0-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/f8524328-592a-4dc8-8203-3cb1c23e3d7c,Padang-sector: De vernielde kampong bij Doerian.,,"[DLC] Vernielingen TRI, actie Padang"
https://archief.nl/id/beschrijving/aef933a8-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef933a8-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/76fb0c42-c0cb-47e9-88c5-254ebeb33c41,[Geen bijschrift],Evacuatie van burgers? Lachend meisje en korporaal van W-Brigade,
https://archief.nl/id/beschrijving/aef93466-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef93466-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/0906e4c3-d147-4336-9d50-4cccbd1677c0,"Wijnkoopsbaai: Op aanwijzing van een Leerah werden deze twee extremisten gevangen genomen. Het zijn een beruchte hadji en een hizboellah soldaat, die samen al heel wat op hun kerfstok bleken te hebben.",DjK,[DLC] Actie Wijnkoopsbaai
https://archief.nl/id/beschrijving/aef93524-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef93524-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/5458d69a-d497-4e97-b392-3d623c8ed8d0,[Geen bijschrift],Evacuatie van burgers? Jong meisje omringd door militairen,
https://archief.nl/id/beschrijving/aef935e2-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef935e2-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/4530c4c7-c87e-45ca-b526-c90bf991ed37,[Geen bijschrift],Evacuatie van burgers? Militairen in een kampong met kinderen,[DLC] Sport en veldpost
https://archief.nl/id/beschrijving/aef936a0-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef936a0-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/b9d39e9d-075e-4f5a-9773-e0642ec79518,[Geen bijschrift],Evacuatie van burgers? Militairen in een kampong,[DLC] Sport en veldpost
https://archief.nl/id/beschrijving/aef9375e-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef9375e-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/4024a321-fc95-45d9-8e50-478000b6f7df,"Cheribon: Door het dikwijls moeilijk begaanbare terrein trokken deze troepen over de demarcatielijn om ook in andere gebieden van Java te brengen wat in de bezette gebieden al was, nl. rust en veiligheid.",,[DLC] Sector Cheribon
https://archief.nl/id/beschrijving/aef9381c-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef9381c-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/e0ef82a1-fb72-4fb6-b62d-49a5b4614580,[Geen bijschrift],"Voetbalwedstrijd. Publiek, bestaande uit militairen, op de tribune",[DLC] Sport en veldpost
https://archief.nl/id/beschrijving/aef938da-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef938da-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/24171fb3-af13-43cc-8eb2-2bc3a58fae8d,Padang-sector: Het vernielde Protestantse kerkje te Padang.,,"[DLC] Vernielingen TRI, actie Padang"
https://archief.nl/id/beschrijving/aef939ac-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef939ac-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/45a9fb89-0f42-4219-b159-3afdf592ead3,Padang-sector: De vernielde kampong bij Doerian.,,"[DLC] Vernielingen TRI, actie Padang"
https://archief.nl/id/beschrijving/aef93a6a-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef93a6a-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/585d816d-7bb5-44c9-9701-c411739de922,Wijnkoopsbaai: Op de terugweg van de Wijnkoopsbaai kwamen we een oude Loerah (dorpshoofd) tegen die ons vroeg deze oude voorladers en jachtgeweren mee te willen nemen. Hij deed er een net lijstje bij van wie ze waren.,,
https://archief.nl/id/beschrijving/aef93b28-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef93b28-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/abacd5a3-2a15-4899-8d7c-7e2f1ec823e2,[Geen bijschrift],"Voetbalwedstrijd. Het stadion heeft kunstlicht en een wielerbaan. Op het dak van de tribune staat \""Drinkt ....Bier\""",[DLC] Sport en veldpost
https://archief.nl/id/beschrijving/aef93be6-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef93be6-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/f0f87a63-509f-4ecc-b151-deda94f33f8f,Padang-sector: Het vernielde Protestantse kerkje te Padang.,,"[DLC] Vernielingen TRI, actie Padang"
https://archief.nl/id/beschrijving/aef93ca4-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef93ca4-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/3ed2891f-00e1-4d43-a80a-7425c253a44b,[Geen bijschrift],Militairen tijdens verlof? Een man geeft steekt met zijn sigaret de sigaret van een ander aan.,[DLC] Sport en veldpost
https://archief.nl/id/beschrijving/aef93d62-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef93d62-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/ef7c59ff-cebb-454a-8462-9f7262f4bb24,Wijnkoopsbaai: De vissers aan de Wijnkoopsbaai gebruiken een merkwaardig eeuwenoud soort vistuig.,,
https://archief.nl/id/beschrijving/aef93e20-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef93e20-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/b91041c2-edab-4205-97d5-70aa8073bf65,Padang: Republikeinse bunker en een half afgebouwde huis op de driesprong bij kampong Ampang.,,"[DLC] Vernielingen TRI, actie Padang"
https://archief.nl/id/beschrijving/aef93f2e-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef93f2e-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/ac5160d7-3537-4dc5-a862-6ea0298a50cd,Padang: Vernielingen bij kampong Ampang.,,"[DLC] Vernielingen TRI, actie Padang"
https://archief.nl/id/beschrijving/aef93fec-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef93fec-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/8524f326-8638-4baf-a85c-b0b8db6cb1b2,[Geen bijschrift],Militairen tijdens verlof? Drie mannen genieten van de zon,[DLC] Sport en veldpost
https://archief.nl/id/beschrijving/aef940aa-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef940aa-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/021617a8-a8f6-4f09-b7da-01064d5ff8f2,[Toeschouwers en Officieren lachen tijdens sportfeest in Ambarawa],,[DLC] Sportfeest te Ambarawa
https://archief.nl/id/beschrijving/aef94168-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef94168-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/bba7a9d0-b495-4530-8215-2d36ddd3dc1a,Wijnkoopsbaai: Op het warmst van de dag zijn alle vissersprauwen op het strand getrokken en nemen de bemanningen hun gemak er van.,,
https://archief.nl/id/beschrijving/aef94226-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef94226-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/6314d919-e821-46ea-b759-dd627816f028,Padang: Een tot de grond toe afgebrand huis in de kampong Ampang in de omgeving van Padang.,,"[DLC] Vernielingen TRI, actie Padang"
https://archief.nl/id/beschrijving/aef942e4-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef942e4-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/529be234-917d-4012-8ed4-bf5a98384565,Wijnkoopsbaai: De gebouwen van de KPM aan de Wijnkoopsbaai zijn zwaar beschadigd.,,
https://archief.nl/id/beschrijving/aef943ac-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef943ac-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/e2ade1d1-68ca-4b9e-b44f-ff911c61b71d,Padang: Vernielingen bij Boekit Poetoes.,,"[DLC] Vernielingen TRI, actie Padang"
https://archief.nl/id/beschrijving/aef9446a-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef9446a-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/2ac697fc-155f-4a6e-a543-a04e1f7e37d8,"Buitenzorg. Door Buitenzorg trokken op de verjaardag van H.M. de Koningin bonte en vrolijke optochten van de feestvierende Indonesische bevolking. Erepoorten en borden met opschriften werden meegedragen en van heinde en ver stroomde de bevolking samen. Sommigen hadden zich verkleed als ####. De \""Carnavals-stoet\"" in de straten van Buitenzorg",,
https://archief.nl/id/beschrijving/aef94532-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef94532-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/d865825f-ae5b-4350-aa10-644146741625,Padang: Vernielingen bij Boekit Poetoes.,,"[DLC] Vernielingen TRI, actie Padang"
https://archief.nl/id/beschrijving/aef945f0-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef945f0-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/7aabb12f-122f-40a9-a76e-80b09ffcede6,Wijnkoopsbaai: De aanlegpier van de KPM in de Wijnkoopsbaai bleek gelukkig nog geheel intact te zijn.,,
https://archief.nl/id/beschrijving/aef946ae-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef946ae-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/c46cd74f-6edc-460d-94b3-e8297ef427ac,Padang: Zinloos vernielde huizen bij kampong Ampang in de omgeving van Padang.,,"[DLC] Vernielingen TRI, actie Padang"
https://archief.nl/id/beschrijving/aef9476c-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef9476c-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/439fbcd7-ba04-4571-a676-dc7b78c48876,"Medan: De vijand heeft zich verscholen in een \""goedang\"", doch de Infanterie nadert het gebouw en doorzoekt alle hoeken en gaten.",,[DLC] Actie Medan (III)
https://archief.nl/id/beschrijving/aef94834-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef94834-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/fa050d27-e2c3-43e8-baaf-e4630a967c9f,"Buitenzorg. In de gevangenis Pledang te Buitenzorg vond op H.M.'s verjaardag een merkwaardige gebeurtenis plaats. Uit eigen beweging verzochten de gevangenen - politieke delinquenten en krijgsgevangenen - hun gelukwensen aan de autoriteiten te mogen aanbieden. Op de binnenplaats van de gevangenis nam de assistent Resident de heer Hins het huldebetoon in ontvangst, waarbij de woordvoerders der gevangenen hun dank uitspraken voor de goede behandeling",,
https://archief.nl/id/beschrijving/aef948f2-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef948f2-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/df2cb359-da0b-4a73-80e5-1e2e75bcaa1a,Bandung: De TRI is zeer capabel in het vernielen van elektrische centrales en dergelijke. I-II RI arriveerde even na vernieling van de elektrische centrale te Djambe.,,[DLC] Sector Bandoeng
https://archief.nl/id/beschrijving/aef949b0-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef949b0-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/1e99c8cc-7fa5-4720-b933-47d1d1503071,Patrouilles onderweg.,,[DLC] Politioneel optreden. Soerabaja 21-7-1947/22-7-1947
https://archief.nl/id/beschrijving/aef94a82-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef94a82-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/fdab11d4-05ce-41a5-9807-124ed5af2b04,Soerabaia-sector: De bulldozer weet wel met versperringen om te gaan,,[DLC] Politioneel optreden. Soerabaja 21-7-1947/22-7-1947
https://archief.nl/id/beschrijving/aef94b4a-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef94b4a-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/68390eea-5635-44f8-a56c-b07e974a4b61,Buitenzorg. De in de gevangenis Pledang te Buitenzorg ondergebrachte krijgsgevangenen en politieke delinquenten verzochten op de verjaardag van H.M. de Koningin in de gelegenheid gesteld te worden hun gelijkwensen aan de autoriteiten te mogen aanbieden. Hun woordvoerders dankten daarbij voor de goede verzorging die zij genoten. De gevangenen op de binnenplaats tijdens dit vrijwillig maar alles zins merkwaardig huldebetoon,,
https://archief.nl/id/beschrijving/aef94c08-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef94c08-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/55c19cd9-7b1a-45af-ad3d-6fb3291b5cef,"Bandung: Henk van Loozenoord uit Harderwijk is mijnenopruimer van zijn vak. Ergens ingegraven vindt hij een bom met een brandend lont eraan, welke hij onschadelijk maakt.",,[DLC] Sector Bandoeng
https://archief.nl/id/beschrijving/aef94cee-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef94cee-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/030af4bb-f589-4eb6-9113-4ec6727ec299,Soerabaia-sector: De colonne passeert een Baileybrug.,,[DLC] Politioneel optreden. Soerabaja 21-7-1947/22-7-1947
https://archief.nl/id/beschrijving/aef94dac-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef94dac-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/b6a464ea-8c08-4a93-98e6-6391ca08b485,Bandung: Nederlandse infanterie op weg naar Djahan Tjagak naar Soebang. De stemming onder de mannen laat niets te wensen over.,,[DLC] Sector Bandoeng
https://archief.nl/id/beschrijving/aef94e74-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef94e74-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/2c1d4bd2-cfa0-4c60-b487-27a729d66f26,"Bandoeng: We hebben honger en gebrek aan munitie en dus komt de luchtmacht een handje toesteken. Die \""dropping\"" vinden de jongens \""banjak prachtig\"". Sigaretten, cake, handgranaten en aspirines worden de ML uitgegooid.",,[DLC] Sector Bandoeng
https://archief.nl/id/beschrijving/aef94f28-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef94f28-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/69d40d92-add2-4be4-ab04-28d24812a583,"Buitenzorg. Op de verjaardag van H.M. de Koningin vond in de gevangenis Pledang te Buitenzorg een merkwaardige gebeurtenis plaats. De daar aanwezige krijgsgevangenen en politieke delinquenten verzochten hun gelukwensen aan te mogen bieden aan de autoriteiten. Een vertegenwoordiger van de krijgsgevangenen richt zich in het Soendanees tot de assistent-resident, de heer Hins",,
https://archief.nl/id/beschrijving/aef94ff0-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef94ff0-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/dd6de246-8f14-48fb-bc63-c387b9000d05,Soekaboemi: Een vroeger lid van de Chinese ondergrondse nam na de bezetting van Soekaboemi door Nederlandse troepen de leiding over zijn berooide volksgenoten.,,[DLC] Actie Soekaboemi
https://archief.nl/id/beschrijving/aef950ae-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef950ae-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/76830ce9-bb80-428e-af0e-2f930568580d,"Op 30 augustus werd te Batavia de Koningin Wilhelmina Club, de grootste militaire kantine van Indie geopend. De danszaal die aan 1300 personen plaats biedt",,
https://archief.nl/id/beschrijving/aef95180-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef95180-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/a4fccfc5-8fdf-4d95-893d-26605a66647f,Soekaboemi: Het stadhuis te Soekaboemi is volkomen onbeschadigd gebleven. Op de voorgrond een der vele broodmagere bedelaars die deze troepen overal in het voormalige republikeins gebied aantroffen.,,[DLC] Actie Soekaboemi
https://archief.nl/id/beschrijving/aef9523e-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef9523e-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/8089b6de-14e3-4a98-9e18-c83ecd0a9322,Soekaboemi: In Soekaboemi werd door de republikeinen ook een rubberfabriek in brand gestoken.,,[DLC] Actie Soekaboemi
https://archief.nl/id/beschrijving/aef952fc-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef952fc-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/52dd509d-c92f-4b5c-8f00-0802b1774db9,"In Batavia werd op 30 augustus de Koningin Wilhelmina Club op feestelijke wijze geopend. De bar van deze grootste kantine van Indie, genoot natuurlijk grote belangstelling",,[DLC] Parade Koningsplein Batavia
https://archief.nl/id/beschrijving/aef953ba-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef953ba-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/e1157f98-9acf-47ed-a943-082a58c6ddd0,Soekaboemi: Een gedeelte van de Chinese wijk welke door de vluchtende republikeinen in brand gestoken is.,,[DLC] Actie Soekaboemi
https://archief.nl/id/beschrijving/aef95478-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef95478-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/a156b13b-4af2-4fb2-a6ea-26b6cd8c594b,Soekaboemi: De brandende Chinezenwijk in Soekaboemi.,,[DLC] Actie Soekaboemi
https://archief.nl/id/beschrijving/aef9554a-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aef9554a-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/49eb0257-a6b7-4312-8d60-6a79c060a1cf,MP defileert op het Koningsplein te Batavia ter gelegenheid der verjaring van Koningin Wilhelmina,,[DLC] Parade Koningsplein Batavia
